u0	i2733	5
u0	i2764	5
u0	i2788	5
u0	i2798	4
u0	i2802	4
u0	i2836	5
u0	i2991	4
u0	i3673	5
u1	i291	4
u1	i1284	4
u1	i2674	4
u1	i5305	3
u1	i6315	4
u1	i6710	4
u1	i7010	4
u1	i7154	3
u1	i7372	4
u1	i7415	4
u1	i7436	5
u1	i7590	4
u1	i7697	5
u1	i7768	3
u1	i7776	2
u1	i8063	3
u1	i8305	5
u1	i8376	3
u1	i8466	4
u1	i8509	2
u1	i8550	3
u1	i8681	5
u1	i8828	5
u2	i656	5
u2	i974	3
u2	i1054	3
u2	i1567	2
u2	i1701	4
u2	i2141	5
u2	i2280	4
u2	i3335	5
u2	i3734	5
u2	i4045	5
u2	i4122	5
u2	i4595	5
u2	i5080	5
u2	i5504	4
u3	i20	3
u3	i31	2
u3	i41	3
u3	i43	2
u3	i47	3
u3	i94	4
u3	i108	5
u3	i109	1
u3	i135	5
u3	i143	3
u3	i148	5
u3	i161	2
u3	i183	5
u3	i198	5
u3	i201	2
u3	i224	5
u3	i257	1
u3	i278	5
u3	i300	5
u3	i303	4
u3	i306	4
u3	i309	3
u3	i361	2
u3	i384	1
u3	i391	2
u3	i413	5
u3	i429	5
u3	i444	1
u3	i471	5
u3	i485	2
u3	i506	4
u3	i510	5
u3	i512	3
u3	i515	2
u3	i520	5
u3	i546	3
u3	i577	4
u3	i604	3
u3	i628	4
u3	i676	4
u3	i680	5
u3	i681	4
u3	i684	4
u3	i686	4
u3	i690	5
u3	i692	5
u3	i701	5
u3	i702	5
u3	i711	5
u3	i783	4
u3	i799	5
u3	i808	3
u3	i810	2
u3	i815	4
u3	i817	5
u3	i819	2
u3	i824	5
u3	i826	5
u3	i833	3
u3	i840	5
u3	i863	5
u3	i886	1
u3	i891	5
u3	i899	5
u3	i900	3
u3	i901	2
u3	i905	5
u3	i912	1
u3	i914	4
u3	i926	4
u3	i949	5
u3	i958	4
u3	i964	4
u3	i978	2
u3	i981	5
u3	i982	5
u3	i987	4
u3	i990	4
u3	i1002	3
u3	i1113	5
u3	i1124	4
u3	i1154	4
u3	i1199	1
u3	i1218	2
u3	i1232	4
u3	i1298	4
u3	i1299	5
u3	i1300	3
u3	i1348	5
u3	i1363	2
u3	i1374	4
u3	i1376	3
u3	i1381	2
u3	i1390	3
u3	i1396	4
u3	i1397	1
u3	i1404	3
u3	i1424	5
u3	i1443	2
u3	i1444	5
u3	i1445	4
u3	i1494	2
u3	i1543	5
u3	i1571	4
u3	i1608	5
u3	i1628	5
u3	i1640	5
u3	i1651	5
u3	i1697	1
u3	i1730	1
u3	i1753	4
u3	i1761	4
u3	i1791	5
u3	i1796	3
u3	i1806	4
u3	i1855	4
u3	i1939	1
u3	i1949	5
u3	i1960	5
u3	i1979	1
u3	i2014	4
u3	i2078	4
u3	i2084	2
u3	i2097	5
u3	i2145	5
u3	i2158	4
u3	i2197	4
u3	i2226	2
u3	i2238	2
u3	i2286	4
u3	i2297	5
u3	i2308	4
u3	i2325	3
u3	i2328	5
u3	i2382	4
u3	i2393	1
u3	i2394	4
u3	i2413	4
u3	i2546	4
u3	i2605	2
u3	i2608	1
u3	i2623	5
u3	i2644	2
u3	i2681	1
u3	i2831	3
u3	i2847	3
u3	i2880	5
u3	i2907	4
u3	i2983	4
u3	i2988	3
u3	i3004	3
u3	i3005	4
u3	i3010	3
u3	i3011	3
u3	i3015	4
u3	i3016	5
u3	i3042	3
u3	i3087	3
u3	i3103	3
u3	i3141	2
u3	i3157	4
u3	i3161	3
u3	i3166	2
u3	i3173	4
u3	i3196	1
u3	i3219	4
u3	i3412	1
u3	i3475	3
u3	i3486	5
u3	i3565	3
u3	i3579	4
u3	i3618	5
u4	i0	4
u4	i20	4
u4	i32	4
u4	i33	4
u4	i35	3
u4	i46	4
u4	i52	5
u4	i123	3
u4	i198	4
u4	i211	5
u4	i217	3
u4	i225	4
u4	i228	3
u4	i257	5
u4	i260	3
u4	i275	2
u4	i277	3
u4	i302	3
u4	i307	3
u4	i315	2
u4	i322	3
u4	i337	2
u4	i398	4
u4	i412	4
u4	i413	5
u4	i450	3
u4	i461	5
u4	i467	3
u4	i506	4
u4	i507	3
u4	i509	3
u4	i512	5
u4	i513	5
u4	i514	3
u4	i520	3
u5	i1	4
u5	i2	5
u5	i3	3
u5	i4	5
u5	i5	4
u5	i6	4
u5	i9	3
u5	i10	4
u5	i14	4
u5	i15	4
u5	i16	4
u5	i18	2
u5	i20	2
u5	i21	5
u5	i24	3
u5	i26	3
u5	i30	3
u5	i31	4
u5	i32	4
u5	i37	4
u5	i41	3
u5	i42	4
u5	i46	1
u5	i53	4
u5	i54	4
u5	i55	4
u5	i58	3
u5	i59	3
u5	i77	5
u5	i80	4
u5	i81	4
u5	i82	4
u5	i88	3
u5	i90	1
u5	i92	4
u5	i93	3
u5	i97	5
u5	i100	3
u5	i109	3
u5	i113	3
u5	i115	3
u5	i116	4
u5	i118	4
u5	i119	4
u5	i123	4
u5	i124	4
u5	i126	3
u5	i131	4
u5	i132	3
u5	i133	5
u5	i136	3
u5	i138	3
u5	i140	5
u5	i142	3
u5	i143	3
u5	i149	3
u5	i151	1
u5	i152	2
u5	i153	3
u5	i156	3
u5	i157	3
u5	i160	3
u5	i162	2
u5	i165	4
u5	i166	3
u5	i169	3
u5	i172	3
u5	i175	4
u5	i178	4
u5	i180	4
u5	i184	4
u5	i185	3
u5	i186	2
u5	i189	4
u5	i192	4
u5	i196	5
u5	i197	3
u5	i202	4
u5	i203	4
u5	i205	3
u5	i212	5
u5	i214	4
u5	i215	3
u5	i216	4
u5	i220	3
u5	i221	5
u5	i225	4
u5	i226	5
u5	i229	3
u5	i232	3
u5	i235	3
u5	i236	4
u5	i238	4
u5	i239	5
u5	i241	3
u5	i249	2
u5	i250	3
u5	i252	3
u5	i253	4
u5	i254	3
u5	i262	3
u5	i263	3
u5	i264	4
u5	i269	3
u5	i271	1
u5	i272	3
u5	i273	5
u5	i274	4
u5	i275	5
u5	i276	4
u5	i277	5
u5	i285	1
u5	i287	4
u5	i290	3
u5	i291	5
u5	i294	3
u5	i295	5
u5	i297	4
u5	i298	4
u5	i300	3
u5	i301	3
u5	i305	3
u5	i306	3
u5	i307	5
u5	i308	5
u5	i310	3
u5	i311	4
u5	i312	4
u5	i314	5
u5	i316	3
u5	i317	3
u5	i318	3
u5	i319	4
u5	i320	3
u5	i322	5
u5	i324	3
u5	i325	4
u5	i326	5
u5	i329	3
u5	i334	5
u5	i335	3
u5	i337	4
u5	i338	3
u5	i339	3
u5	i340	3
u5	i350	3
u5	i355	3
u5	i359	4
u5	i360	3
u5	i376	5
u5	i379	3
u5	i381	3
u5	i383	4
u5	i387	3
u5	i391	4
u5	i395	4
u5	i396	3
u5	i399	3
u5	i401	3
u5	i404	2
u5	i406	4
u5	i410	3
u5	i412	4
u5	i413	4
u5	i415	4
u5	i418	5
u5	i422	3
u5	i426	3
u5	i427	3
u5	i428	4
u5	i430	3
u5	i431	3
u5	i434	3
u5	i436	5
u5	i438	3
u5	i440	3
u5	i443	4
u5	i444	3
u5	i445	3
u5	i450	4
u5	i451	4
u5	i455	3
u5	i459	3
u5	i461	3
u5	i465	3
u5	i469	3
u5	i470	3
u5	i473	3
u5	i475	4
u5	i476	3
u5	i478	2
u5	i480	3
u5	i485	5
u5	i494	4
u5	i505	5
u5	i506	5
u5	i508	5
u5	i510	4
u5	i511	4
u5	i512	5
u5	i513	3
u5	i514	4
u5	i519	3
u5	i520	3
u5	i521	4
u5	i527	5
u5	i533	3
u5	i534	4
u5	i540	4
u5	i543	1
u5	i545	4
u5	i555	3
u5	i568	3
u5	i570	3
u5	i572	4
u5	i577	4
u5	i579	3
u5	i580	4
u5	i584	2
u5	i594	5
u5	i607	1
u5	i612	3
u5	i615	5
u5	i618	5
u5	i625	3
u5	i627	3
u5	i630	4
u5	i639	3
u5	i644	5
u5	i650	4
u5	i651	3
u5	i655	4
u5	i658	4
u5	i662	3
u5	i668	3
u5	i669	3
u5	i673	3
u5	i675	3
u5	i748	3
u5	i751	4
u5	i755	4
u5	i758	4
u5	i760	2
u5	i764	4
u5	i797	3
u5	i801	5
u5	i811	4
u5	i812	4
u5	i815	3
u5	i822	4
u5	i824	3
u6	i0	4
u6	i46	4
u6	i52	3
u6	i123	4
u6	i138	4
u6	i224	5
u6	i314	5
u6	i418	5
u6	i506	3
u6	i507	2
u6	i510	5
u6	i512	3
u6	i546	4
u6	i602	4
u6	i615	4
u6	i702	3
u6	i706	4
u6	i839	4
u6	i886	1
u6	i898	4
u6	i909	4
u6	i911	4
u6	i920	5
u6	i921	4
u6	i945	1
u6	i969	5
u6	i1211	4
u6	i1218	3
u6	i1267	3
u6	i1398	4
u6	i1431	4
u6	i1494	5
u6	i1730	2
u6	i1755	3
u6	i1979	1
u6	i1986	3
u6	i2007	4
u6	i2017	2
u6	i2029	1
u6	i2039	3
u6	i2078	4
u6	i2145	4
u6	i2507	1
u6	i2546	4
u6	i2836	3
u6	i2966	2
u6	i2982	3
u6	i3002	4
u6	i3138	2
u6	i3234	4
u6	i3414	1
u6	i3446	1
u6	i3540	1
u6	i3559	3
u6	i3568	4
u6	i3574	4
u6	i3638	4
u6	i3640	4
u6	i3745	3
u6	i3819	3
u6	i3873	4
u6	i3885	3
u6	i3890	3
u6	i3915	1
u6	i3984	5
u6	i4076	4
u6	i4137	4
u6	i4159	4
u6	i4334	4
u6	i4351	4
u6	i4427	4
u6	i4608	4
u6	i4639	2
u6	i4795	4
u6	i4800	4
u6	i4802	3
u6	i4940	4
u6	i5132	4
u6	i5166	2
u6	i5171	2
u6	i5222	4
u6	i5260	4
u6	i5269	3
u6	i5270	1
u6	i5301	1
u6	i5310	1
u6	i5333	3
u6	i5342	1
u6	i5343	4
u6	i5365	4
u6	i5372	3
u6	i5374	4
u6	i5376	1
u6	i5381	2
u6	i5391	4
u6	i5738	3
u6	i5739	2
u6	i5805	3
u6	i5818	2
u6	i5819	1
u6	i5850	3
u6	i5883	3
u6	i5896	1
u6	i5923	1
u6	i5931	3
u6	i5943	4
u6	i6010	3
u6	i6023	3
u6	i6088	4
u6	i6212	4
u6	i6218	1
u6	i6238	1
u6	i6332	4
u6	i6338	2
u6	i6346	4
u6	i6349	3
u6	i6368	3
u7	i1	4
u7	i9	2
u7	i20	4
u7	i31	3
u7	i32	5
u7	i35	3
u7	i43	4
u7	i46	5
u7	i123	4
u7	i126	2
u7	i156	5
u7	i157	4
u7	i176	3
u7	i197	4
u7	i201	3
u7	i202	3
u7	i217	5
u7	i244	3
u7	i253	3
u7	i257	4
u7	i276	3
u7	i277	5
u7	i297	3
u7	i315	5
u7	i322	5
u7	i325	3
u7	i337	5
u7	i376	1
u7	i383	3
u7	i398	3
u7	i436	2
u7	i461	5
u7	i472	3
u7	i505	3
u7	i508	5
u7	i509	3
u7	i510	4
u8	i37	3
u8	i158	3
u8	i190	4
u8	i532	3
u8	i704	4
u8	i705	5
u8	i794	2
u8	i834	4
u8	i969	5
u8	i1259	4
u8	i1464	2
u8	i1486	3
u8	i1487	4
u8	i1498	3
u8	i1711	5
u8	i2161	3
u8	i2184	2
u8	i2391	2
u8	i2494	3
u8	i2793	3
u8	i3357	1
u8	i3638	5
u8	i3745	4
u8	i3873	4
u8	i3875	4
u8	i3920	1
u8	i4088	1
u8	i4089	3
u8	i4096	3
u8	i4111	1
u8	i4112	4
u8	i4117	5
u8	i4137	5
u8	i4145	1
u8	i4147	4
u8	i4192	2
u9	i257	1
u9	i314	3
u9	i506	4
u9	i514	3
u9	i827	3
u9	i946	3
u9	i1005	3
u9	i1390	4
u9	i2007	3
u9	i2145	1
u9	i2674	4
u9	i2899	3
u9	i3194	4
u9	i3638	4
u9	i3678	3
u9	i3831	3
u9	i4131	3
u9	i4137	4
u9	i4142	3
u9	i4227	3
u9	i4288	3
u9	i4360	3
u9	i4423	4
u9	i4800	4
u9	i4801	4
u9	i4812	4
u9	i4919	4
u9	i4944	3
u9	i4948	5
u9	i5223	3
u9	i5227	5
u9	i5260	3
u9	i5310	3
u9	i5332	5
u9	i5380	3
u9	i5381	1
u9	i5734	3
u9	i5794	4
u9	i5917	5
u9	i6058	3
u9	i6063	4
u9	i6073	2
u9	i6258	3
u9	i6346	5
u9	i6352	5
u9	i6433	3
u9	i6534	3
u9	i6638	3
u9	i6658	3
u9	i6682	3
u9	i6710	4
u9	i6744	2
u9	i6748	2
u9	i6814	2
u9	i6830	2
u9	i6886	3
u9	i6905	4
u9	i6968	3
u9	i7039	4
u9	i7056	4
u9	i7078	3
u9	i7087	3
u9	i7156	5
u9	i7171	2
u9	i7188	3
u9	i7204	3
u9	i7212	2
u9	i7214	3
u9	i7256	3
u9	i7331	2
u9	i7363	3
u9	i7371	5
u9	i7416	3
u9	i7459	2
u9	i7466	5
u9	i7467	3
u9	i7477	3
u9	i7485	2
u9	i7522	3
u9	i7596	3
u9	i7619	3
u9	i7647	4
u9	i7665	3
u9	i7768	5
u9	i7802	5
u9	i7867	4
u9	i7906	4
u9	i7921	4
u9	i7929	3
u9	i8026	1
u9	i8200	4
u9	i8201	4
u9	i8245	4
u9	i8296	3
u9	i8303	4
u9	i8305	1
u9	i8447	4
u9	i8485	4
u9	i8494	4
u9	i8636	1
u9	i8787	3
u9	i8929	5
u9	i8970	4
u9	i9006	5
u10	i5	5
u10	i33	4
u10	i40	2
u10	i84	3
u10	i97	5
u10	i123	5
u10	i126	3
u10	i176	3
u10	i253	4
u10	i277	4
u10	i314	5
u10	i326	3
u10	i333	2
u10	i334	3
u10	i337	4
u10	i378	3
u10	i398	5
u10	i412	4
u10	i418	4
u10	i430	3
u10	i546	4
u10	i592	4
u10	i615	4
u10	i838	3
u10	i839	5
u10	i911	4
u10	i1046	4
u10	i1053	3
u10	i1066	3
u10	i1071	1
u10	i1084	5
u10	i1105	3
u10	i1171	4
u10	i1181	3
u10	i1187	5
u10	i1189	4
u10	i1199	4
u10	i1206	4
u10	i1209	4
u10	i1217	3
u10	i1272	3
u10	i1284	4
u10	i1291	5
u10	i1322	5
u10	i1353	4
u10	i1398	4
u10	i1399	4
u10	i1404	4
u10	i1477	2
u10	i1502	3
u10	i1503	5
u11	i140	5
u11	i225	4
u11	i239	3
u11	i315	3
u11	i476	3
u11	i644	4
u11	i964	3
u11	i1045	5
u11	i1081	3
u11	i1291	5
u11	i1371	3
u11	i1537	5
u11	i1563	3
u11	i1821	3
u11	i1870	5
u11	i1940	5
u11	i1947	5
u11	i2022	4
u11	i2731	5
u11	i2959	4
u11	i3002	4
u11	i3986	4
u11	i4644	5
u11	i5227	5
u11	i6058	5
u12	i43	5
u12	i900	5
u12	i1193	4
u12	i1219	3
u12	i1231	4
u12	i1291	4
u12	i1916	2
u12	i1939	5
u12	i2477	4
u12	i2627	3
u12	i2701	4
u12	i2779	3
u12	i2808	4
u12	i2836	4
u12	i2840	4
u12	i2861	4
u12	i2888	4
u12	i2903	3
u12	i2907	4
u12	i2948	3
u12	i2966	3
u12	i2983	5
u12	i2996	5
u12	i3090	4
u13	i3	3
u13	i6	3
u13	i18	1
u13	i31	4
u13	i35	3
u13	i43	5
u13	i84	5
u13	i93	3
u13	i97	5
u13	i123	4
u13	i126	2
u13	i229	5
u13	i249	4
u13	i257	3
u13	i277	3
u13	i295	5
u13	i297	4
u13	i302	2
u13	i309	3
u13	i314	4
u13	i325	1
u13	i334	3
u13	i340	4
u13	i389	3
u13	i396	3
u13	i415	4
u13	i428	3
u13	i443	3
u13	i444	5
u13	i461	3
u13	i472	4
u13	i473	3
u13	i484	3
u13	i504	3
u13	i508	4
u13	i509	2
u13	i510	4
u13	i514	3
u14	i0	2
u14	i40	1
u14	i43	3
u14	i131	1
u14	i144	1
u14	i220	3
u14	i224	5
u14	i254	3
u14	i257	4
u14	i277	5
u14	i313	1
u14	i314	5
u14	i322	3
u14	i461	5
u14	i507	5
u14	i513	2
u14	i615	3
u14	i656	2
u14	i898	5
u14	i900	4
u14	i911	5
u14	i939	4
u14	i1035	3
u14	i1158	3
u14	i1243	4
u14	i1391	2
u14	i1476	5
u14	i1487	4
u14	i1549	1
u14	i1608	5
u14	i1693	2
u14	i1734	4
u14	i1939	4
u14	i2078	3
u14	i2145	4
u14	i2226	2
u14	i2372	5
u14	i2614	4
u14	i2624	5
u14	i2657	4
u14	i2674	5
u14	i2808	3
u14	i2945	4
u14	i3002	4
u14	i3006	3
u14	i3234	4
u14	i3461	5
u14	i3568	3
u14	i3640	5
u14	i3873	4
u14	i3984	3
u14	i4137	3
u14	i4151	2
u14	i4159	5
u14	i4360	3
u14	i4408	3
u14	i4615	3
u14	i4851	3
u14	i4935	3
u14	i5160	2
u14	i5265	3
u14	i5374	2
u14	i5896	5
u14	i6330	3
u14	i6331	4
u14	i6630	3
u14	i6710	2
u14	i6743	2
u14	i6903	3
u14	i6922	4
u14	i7014	3
u14	i7075	4
u14	i7090	3
u14	i7119	4
u14	i7372	3
u14	i7515	5
u14	i7541	4
u14	i7562	3
u14	i7693	2
u14	i7767	3
u14	i7768	2
u14	i7888	3
u14	i8026	4
u14	i8063	1
u14	i8137	4
u14	i8198	3
u14	i8252	4
u14	i8372	2
u14	i8376	4
u14	i8395	1
u14	i8438	4
u14	i8467	4
u14	i8475	1
u14	i8537	2
u14	i8550	2
u14	i8681	2
u14	i8683	5
u14	i8691	2
u14	i8697	2
u14	i8698	1
u14	i8879	4
u14	i8900	4
u14	i9090	3
u14	i9221	5
u14	i9297	3
u14	i9347	3
u14	i9433	5
u14	i9437	3
u15	i43	3
u15	i46	4
u15	i98	4
u15	i172	2
u15	i257	3
u15	i277	4
u15	i278	4
u15	i314	3
u15	i461	4
u15	i474	4
u15	i510	3
u15	i520	4
u15	i561	4
u15	i656	4
u15	i659	2
u15	i686	3
u15	i694	3
u15	i705	3
u15	i828	4
u15	i863	4
u15	i889	3
u15	i896	4
u15	i898	3
u15	i899	4
u15	i901	5
u15	i903	3
u15	i905	4
u15	i908	4
u15	i914	3
u15	i920	3
u15	i923	4
u15	i924	4
u15	i959	4
u15	i960	4
u15	i975	4
u15	i980	3
u15	i1218	3
u15	i1265	3
u15	i1284	3
u15	i1571	3
u15	i1734	3
u15	i1826	1
u15	i1872	3
u15	i1939	3
u15	i1987	3
u15	i2032	3
u15	i2044	3
u15	i2078	3
u15	i2145	3
u15	i2226	3
u15	i2260	4
u15	i2279	3
u15	i2350	4
u15	i2392	3
u15	i2562	3
u15	i2745	4
u15	i2799	4
u15	i2945	4
u15	i2988	3
u15	i2996	3
u15	i3141	4
u15	i3562	3
u15	i3622	4
u15	i3638	3
u15	i3984	4
u15	i4058	4
u15	i4137	3
u15	i4151	4
u15	i4348	3
u15	i4769	3
u15	i4800	3
u15	i4909	3
u15	i5664	4
u15	i6311	4
u15	i6772	4
u15	i7039	4
u15	i7355	4
u15	i7372	3
u16	i0	4
u16	i40	3
u16	i43	4
u16	i97	4
u16	i123	3
u16	i224	5
u16	i254	3
u16	i257	5
u16	i277	5
u16	i314	5
u16	i418	4
u16	i461	4
u16	i474	3
u16	i507	4
u16	i508	4
u16	i509	4
u16	i510	4
u16	i602	4
u16	i615	4
u16	i681	3
u16	i686	4
u16	i692	3
u16	i789	4
u16	i793	4
u16	i829	4
u16	i832	4
u16	i838	3
u16	i896	4
u16	i899	3
u16	i900	4
u16	i903	5
u16	i907	5
u16	i910	3
u16	i911	5
u16	i914	4
u16	i922	4
u16	i923	4
u16	i929	4
u16	i934	4
u16	i939	5
u16	i951	4
u16	i957	4
u16	i958	4
u16	i969	4
u16	i990	4
u16	i1046	3
u16	i1058	3
u16	i1298	5
u16	i1480	4
u16	i1494	3
u16	i1645	4
u16	i1734	4
u16	i1883	4
u16	i1939	5
u16	i2078	4
u16	i2145	4
u16	i2226	4
u16	i2450	4
u16	i2568	3
u16	i2623	4
u16	i2764	3
u16	i3141	4
u16	i3363	4
u16	i4058	4
u16	i4151	4
u16	i4176	4
u16	i4348	5
u16	i4612	3
u16	i4769	5
u16	i4800	4
u16	i4954	4
u16	i5695	4
u16	i5791	4
u16	i5917	4
u16	i6710	4
u16	i6772	3
u16	i6927	3
u16	i7010	4
u16	i7018	4
u16	i7323	3
u16	i7355	4
u16	i7372	4
u16	i7469	3
u16	i7483	4
u17	i0	3
u17	i1	3
u17	i5	4
u17	i15	4
u17	i31	4
u17	i32	2
u17	i33	4
u17	i46	5
u17	i62	3
u17	i92	2
u17	i97	4
u17	i98	4
u17	i118	3
u17	i136	4
u17	i138	4
u17	i152	4
u17	i190	4
u17	i197	2
u17	i224	4
u17	i249	4
u17	i254	4
u17	i257	4
u17	i287	4
u17	i314	4
u17	i322	3
u17	i325	2
u17	i328	3
u17	i332	2
u17	i334	2
u17	i337	2
u17	i375	4
u17	i379	2
u17	i385	3
u17	i398	3
u17	i404	2
u17	i418	3
u17	i438	2
u17	i461	4
u17	i474	4
u17	i486	4
u17	i506	3
u17	i507	4
u17	i508	4
u17	i510	4
u17	i512	3
u17	i520	4
u17	i533	3
u17	i546	3
u17	i559	3
u17	i599	4
u17	i613	4
u17	i615	4
u17	i619	2
u17	i656	3
u17	i659	4
u17	i686	4
u17	i690	4
u17	i695	4
u17	i705	5
u17	i706	4
u17	i778	3
u17	i793	4
u17	i809	3
u17	i820	4
u17	i826	4
u17	i828	4
u17	i834	4
u17	i863	4
u17	i868	4
u17	i896	4
u17	i898	4
u17	i900	4
u17	i907	4
u17	i908	4
u17	i909	3
u17	i910	5
u17	i911	4
u17	i913	4
u17	i914	4
u17	i915	4
u17	i920	4
u17	i922	5
u17	i923	4
u17	i924	4
u17	i928	4
u17	i934	4
u17	i939	4
u17	i944	4
u17	i945	4
u17	i946	4
u17	i951	4
u17	i959	4
u17	i969	4
u17	i974	3
u17	i975	4
u17	i990	4
u17	i1044	4
u17	i1053	3
u17	i1054	4
u17	i1057	4
u17	i1058	3
u17	i1124	4
u17	i1183	3
u17	i1209	3
u17	i1218	4
u17	i1243	3
u17	i1267	3
u17	i1284	4
u17	i1291	4
u17	i1295	4
u17	i1298	4
u17	i1322	3
u17	i1333	3
u17	i1399	3
u17	i1405	2
u17	i1431	4
u17	i1438	4
u17	i1475	4
u17	i1476	3
u17	i1477	3
u17	i1486	3
u17	i1503	4
u17	i1526	3
u17	i1576	4
u17	i1638	3
u17	i1645	3
u17	i1687	4
u17	i1693	3
u17	i1704	4
u17	i1730	4
u17	i1809	4
u17	i1812	3
u17	i1820	4
u17	i1821	3
u17	i1822	3
u17	i1858	3
u17	i1872	3
u17	i1917	4
u17	i2014	2
u17	i2020	3
u17	i2078	4
u17	i2224	3
u17	i2226	4
u17	i2302	4
u17	i2326	4
u17	i2372	4
u17	i2440	3
u17	i2444	3
u17	i2462	4
u17	i2590	4
u17	i2674	4
u17	i2743	4
u17	i2764	3
u17	i2806	3
u17	i2906	4
u17	i2982	2
u17	i2996	4
u17	i3152	4
u17	i3167	4
u17	i3467	3
u17	i3525	3
u17	i3568	4
u17	i3574	3
u17	i3614	4
u17	i3622	4
u17	i3638	4
u17	i3640	4
u17	i3644	4
u17	i3711	4
u17	i3770	3
u17	i3873	4
u17	i3885	2
u17	i3903	3
u17	i3956	3
u17	i3975	4
u17	i4012	3
u17	i4018	4
u17	i4076	3
u17	i4118	3
u17	i4132	2
u17	i4137	3
u17	i4141	4
u17	i4159	4
u17	i4165	4
u17	i4301	3
u17	i4356	3
u17	i4360	4
u17	i4361	3
u17	i4389	4
u17	i4422	3
u17	i4427	4
u17	i4432	2
u17	i4527	3
u17	i4581	4
u17	i4608	3
u17	i4615	3
u17	i4639	3
u17	i4702	3
u17	i4796	4
u17	i4851	4
u17	i4867	3
u17	i4884	3
u17	i4885	2
u17	i4889	3
u17	i4909	4
u17	i4918	3
u17	i4935	3
u17	i5038	4
u17	i5102	4
u17	i5160	3
u17	i5161	3
u17	i5166	3
u17	i5263	2
u17	i5302	3
u17	i5305	4
u17	i5350	3
u17	i5366	4
u17	i5371	3
u17	i5374	3
u17	i5539	3
u17	i5682	4
u17	i5695	3
u17	i5714	3
u17	i5725	4
u17	i5738	4
u17	i5794	2
u17	i5843	3
u17	i5850	3
u17	i5872	3
u17	i5901	3
u17	i5917	4
u17	i5936	3
u17	i5954	3
u17	i5982	3
u17	i5985	4
u17	i5997	1
u17	i6005	4
u17	i6010	4
u17	i6016	4
u17	i6063	4
u17	i6149	3
u17	i6151	4
u17	i6155	4
u17	i6165	4
u17	i6170	4
u17	i6209	4
u17	i6221	4
u17	i6242	3
u17	i6251	1
u17	i6261	3
u17	i6271	4
u17	i6311	4
u17	i6315	4
u17	i6331	4
u17	i6361	3
u17	i6424	4
u17	i6428	4
u17	i6433	3
u17	i6464	4
u17	i6488	3
u17	i6490	3
